sensor_id,ubicacion,tipo_via,timestamp,conteo_vehiculos,temperatura_c,condicion_clima,lat,lon
SEN02,Av. 33,Arteria,2025-03-18 02:00:00,14.0,19.5,soleado,6.21508,-75.57318
SEN01,Av. Regional,Troncal,2025-03-12 08:00:00,40.0,21.1,soleado,6.22996,-75.59102
SEN02,Av. 33,Arteria,2025-03-05 02:00:00,19.0,20.6,nublado,6.21391,-75.57272
SEN02,Av. 33,Arteria,2025-03-16 06:00:00,39.0,21.7,nublado,6.21409,-75.57362
SEN02,Av. 33,Arteria,2025-03-19 12:00:00,17.0,21.6,soleado,6.21422,-75.57382
SEN03,Calle 10,Local,2025-03-06 18:00:00,29.0,23.3,lluvioso,6.20898,-75.57172
SEN03,Calle 10,Local,2025-03-19 02:00:00,23.0,20.2,nublado,6.20923,-75.57045
SEN05,Av. Oriental,Arteria,2025-03-12 04:00:00,19.0,19.3,nublado,6.24642,-75.56436
SEN05,Av. Oriental,Arteria,2025-03-18 00:00:00,11.0,26.2,soleado,6.24714,-75.56594
SEN04,Autopista Norte,Troncal,2025-03-07 20:00:00,10.0,23.3,nublado,6.28694,-75.56596
SEN03,Calle 10,Local,2025-03-15 00:00:00,11.0,21.4,soleado,6.2087,-75.57058
SEN04,Autopista Norte,Troncal,2025-03-14 18:00:00,33.0,18.6,lluvioso,6.2872,-75.5655
SEN05,Av. Oriental,Arteria,2025-03-09 18:00:00,37.0,25.0,soleado,6.24652,-75.56536
SEN01,Av. Regional,Troncal,2025-03-01 06:00:00,43.0,22.5,soleado,6.2314,-75.59091
SEN05,Av. Oriental,Arteria,2025-03-09 04:00:00,19.0,26.3,nublado,6.24659,-75.56568
SEN01,Av. Regional,Troncal,2025-03-20 14:00:00,18.0,24.7,lluvioso,6.23099,-75.5897
SEN02,Av. 33,Arteria,2025-03-09 22:00:00,12.0,16.1,nublado,6.21464,-75.57288
SEN06,Circular 4ta,Local,2025-03-14 14:00:00,19.0,21.6,lluvioso,6.24476,-75.58589
SEN05,Av. Oriental,Arteria,2025-03-17 04:00:00,20.0,25.8,lluvioso,6.24785,-75.56448
SEN03,Calle 10,Local,2025-03-18 22:00:00,18.0,16.6,soleado,6.20994,-75.57181
SEN03,Calle 10,Local,2025-03-09 22:00:00,18.0,25.9,nublado,6.20913,-75.57068
SEN06,Circular 4ta,Local,2025-03-20 18:00:00,29.0,25.6,nublado,6.24436,-75.5858
SEN04,Autopista Norte,Troncal,2025-03-17 14:00:00,12.0,22.4,nublado,6.28555,-75.56575
SEN02,Av. 33,Arteria,2025-03-03 14:00:00,12.0,25.1,lluvioso,6.21369,-75.57337
SEN03,Calle 10,Local,2025-03-14 06:00:00,37.0,28.0,soleado,6.20872,-75.57115
SEN05,Av. Oriental,Arteria,2025-03-18 12:00:00,6.0,23.0,soleado,6.24692,-75.56431
SEN05,Av. Oriental,Arteria,2025-03-18 22:00:00,6.0,20.4,lluvioso,6.24755,-75.56515
SEN03,Calle 10,Local,2025-03-15 18:00:00,43.0,25.5,nublado,6.2098,-75.57125
SEN06,Circular 4ta,Local,2025-03-08 22:00:00,25.0,24.4,soleado,6.24434,-75.58582
SEN05,Av. Oriental,Arteria,2025-03-04 22:00:00,14.0,22.0,soleado,6.24787,-75.56563
SEN03,Calle 10,Local,2025-03-05 22:00:00,16.0,23.8,nublado,6.20883,-75.57087
SEN02,Av. 33,Arteria,2025-03-11 06:00:00,43.0,20.4,soleado,6.21549,-75.57377
SEN01,Av. Regional,Troncal,2025-03-03 16:00:00,36.0,22.0,nublado,6.23017,-75.58993
SEN01,Av. Regional,Troncal,2025-03-01 14:00:00,27.0,21.2,lluvioso,6.23064,-75.58986
SEN05,Av. Oriental,Arteria,2025-03-17 16:00:00,35.0,19.5,lluvioso,6.24685,-75.56562
SEN04,Autopista Norte,Troncal,2025-03-16 12:00:00,4.0,22.4,soleado,6.28684,-75.56428
SEN04,Autopista Norte,Troncal,2025-03-01 04:00:00,13.0,23.7,nublado,6.28734,-75.5646
SEN03,Calle 10,Local,2025-03-02 22:00:00,15.0,25.3,lluvioso,6.20961,-75.57089
SEN06,Circular 4ta,Local,2025-03-01 22:00:00,14.0,23.0,soleado,6.24521,-75.58444
SEN06,Circular 4ta,Local,2025-03-03 22:00:00,29.0,25.3,soleado,6.24405,-75.58588
SEN06,Circular 4ta,Local,2025-03-14 18:00:00,41.0,23.5,soleado,6.24573,-75.58549
SEN06,Circular 4ta,Local,2025-03-13 22:00:00,13.0,19.4,lluvioso,6.24538,-75.5853
SEN03,Calle 10,Local,2025-03-17 20:00:00,22.0,25.9,nublado,6.2099,-75.57123
SEN01,Av. Regional,Troncal,2025-03-16 20:00:00,12.0,22.4,nublado,6.23092,-75.59095
SEN04,Autopista Norte,Troncal,2025-03-10 14:00:00,9.0,27.1,soleado,6.28661,-75.56418
SEN03,Calle 10,Local,2025-03-14 22:00:00,28.0,26.4,soleado,6.20943,-75.57122
SEN01,Av. Regional,Troncal,2025-03-06 08:00:00,50.0,24.4,lluvioso,6.23007,-75.58977
SEN06,Circular 4ta,Local,2025-03-13 20:00:00,24.0,24.2,soleado,6.2458,-75.58598
SEN02,Av. 33,Arteria,2025-03-18 08:00:00,19.0,27.0,lluvioso,6.21455,-75.5728
SEN06,Circular 4ta,Local,2025-03-07 04:00:00,19.0,21.3,soleado,6.24582,-75.58534
SEN06,Circular 4ta,Local,2025-03-15 06:00:00,38.0,31.7,soleado,6.24443,-75.58585
SEN02,Av. 33,Arteria,2025-03-12 20:00:00,15.0,21.3,nublado,6.21443,-75.57396
SEN01,Av. Regional,Troncal,2025-03-14 04:00:00,19.0,22.1,soleado,6.23018,-75.59147
SEN01,Av. Regional,Troncal,2025-03-19 00:00:00,23.0,21.8,lluvioso,6.23064,-75.59135
SEN03,Calle 10,Local,2025-03-07 14:00:00,22.0,18.1,soleado,6.20863,-75.57131
SEN02,Av. 33,Arteria,2025-03-14 06:00:00,19.0,25.4,soleado,6.21372,-75.57307
SEN05,Av. Oriental,Arteria,2025-03-03 18:00:00,39.0,23.8,nublado,6.24654,-75.56439
SEN01,Av. Regional,Troncal,2025-03-01 22:00:00,17.0,25.2,soleado,6.23096,-75.58981
SEN05,Av. Oriental,Arteria,2025-03-10 02:00:00,14.0,20.1,soleado,6.2469,-75.56448
SEN02,Av. 33,Arteria,2025-03-20 04:00:00,5.0,25.0,nublado,6.2147,-75.57264
SEN05,Av. Oriental,Arteria,2025-03-14 18:00:00,19.0,23.1,soleado,6.24759,-75.56568
SEN03,Calle 10,Local,2025-03-16 18:00:00,52.0,20.8,nublado,6.20837,-75.57175
SEN06,Circular 4ta,Local,2025-03-07 08:00:00,48.0,21.8,nublado,6.24434,-75.58574
SEN02,Av. 33,Arteria,2025-10-03 14:00:00,28.0,20.4,lluvioso,6.21435,-75.57346
SEN05,Av. Oriental,Arteria,2025-03-09 16:00:00,51.0,22.1,lluvioso,6.24681,-75.56573
SEN04,Autopista Norte,Troncal,2025-03-06 12:00:00,10.0,25.5,nublado,6.28599,-75.56497
SEN03,Calle 10,Local,2025-03-10 12:00:00,9.0,24.4,nublado,6.20955,-75.57056
SEN04,Autopista Norte,Troncal,2025-03-01 16:00:00,33.0,23.1,nublado,6.28578,-75.56582
SEN03,Calle 10,Local,2025-03-04 16:00:00,45.0,23.1,soleado,6.20998,-75.57007
SEN04,Autopista Norte,Troncal,2025-03-13 08:00:00,31.0,23.2,soleado,6.28695,-75.56416
SEN03,Calle 10,Local,2025-03-19 10:00:00,17.0,24.4,soleado,6.20924,-75.57158
SEN02,Av. 33,Arteria,2025-03-17 00:00:00,17.0,25.0,nublado,6.21548,-75.57244
SEN02,Av. 33,Arteria,2025-03-04 22:00:00,3.0,21.0,nublado,6.21496,-75.57323
SEN01,Av. Regional,Troncal,2025-03-20 12:00:00,7.0,21.0,nublado,6.23073,-75.59014
SEN01,Av. Regional,Troncal,2025-03-09 20:00:00,12.0,20.5,nublado,6.23093,-75.59156
SEN02,Av. 33,Arteria,2025-10-03 06:00:00,39.0,25.8,soleado,6.21534,-75.57329
SEN04,Autopista Norte,Troncal,2025-03-01 18:00:00,46.0,26.6,nublado,6.28742,-75.56508
SEN03,Calle 10,Local,2025-03-12 10:00:00,16.0,25.6,soleado,6.20876,-75.57188
SEN04,Autopista Norte,Troncal,2025-03-09 18:00:00,45.0,22.0,soleado,6.28619,-75.56554
SEN05,Av. Oriental,Arteria,2025-03-04 06:00:00,39.0,19.9,soleado,6.2471,-75.56594
SEN01,Av. Regional,Troncal,2025-03-03 22:00:00,17.0,23.7,lluvioso,6.23159,-75.59119
SEN04,Autopista Norte,Troncal,2025-03-05 06:00:00,43.0,26.3,soleado,6.28589,-75.56406
SEN04,Autopista Norte,Troncal,2025-03-04 08:00:00,25.0,23.3,soleado,6.28726,-75.56426
SEN04,Autopista Norte,Troncal,2025-03-12 08:00:00,48.0,17.4,soleado,6.28601,-75.56415
SEN06,Circular 4ta,Local,2025-03-02 04:00:00,25.0,26.4,soleado,6.24573,-75.58561
SEN04,Autopista Norte,Troncal,2025-03-02 16:00:00,38.0,23.4,nublado,6.28603,-75.56494
SEN01,Av. Regional,Troncal,2025-03-14 00:00:00,17.0,20.1,nublado,6.23119,-75.59108
SEN06,Circular 4ta,Local,2025-03-13 12:00:00,16.0,25.5,nublado,6.24404,-75.58537
SEN03,Calle 10,Local,2025-03-10 22:00:00,16.0,18.1,nublado,6.20865,-75.57194
SEN04,Autopista Norte,Troncal,2025-03-11 08:00:00,42.0,23.0,soleado,6.28694,-75.56534
SEN06,Circular 4ta,Local,2025-03-16 08:00:00,19.0,22.6,nublado,6.24436,-75.58509
SEN02,Av. 33,Arteria,2025-03-12 08:00:00,19.0,20.0,soleado,6.21536,-75.57308
SEN02,Av. 33,Arteria,2025-03-07 16:00:00,43.0,23.1,soleado,6.21459,-75.57344
SEN04,Autopista Norte,Troncal,2025-03-15 12:00:00,19.0,22.3,lluvioso,6.28659,-75.56513
SEN01,Av. Regional,Troncal,2025-03-18 18:00:00,45.0,23.4,soleado,6.23052,-75.59042
SEN01,Av. Regional,Troncal,2025-03-01 20:00:00,16.0,23.5,soleado,6.23058,-75.59045
SEN04,Autopista Norte,Troncal,2025-03-06 10:00:00,15.0,22.1,nublado,6.28678,-75.56414
SEN02,Av. 33,Arteria,2025-03-04 00:00:00,8.0,21.9,nublado,6.21495,-75.57367
SEN05,Av. Oriental,Arteria,2025-03-12 14:00:00,19.0,31.9,lluvioso,6.24658,-75.56591
SEN06,Circular 4ta,Local,2025-03-13 14:00:00,6.0,25.3,soleado,6.24452,-75.58559
SEN03,Calle 10,Local,2025-03-18 00:00:00,18.0,21.4,soleado,6.20868,-75.57089
SEN01,Av. Regional,Troncal,2025-03-09 22:00:00,12.0,24.4,soleado,6.2308,-75.59006
SEN05,Av. Oriental,Arteria,2025-03-18 16:00:00,38.0,25.4,lluvioso,6.24605,-75.56476
SEN04,Autopista Norte,Troncal,2025-03-12 06:00:00,35.0,26.9,lluvioso,6.28591,-75.56573
SEN06,Circular 4ta,Local,2025-03-15 00:00:00,8.0,26.1,soleado,6.24438,-75.58474
SEN02,Av. 33,Arteria,2025-03-01 16:00:00,37.0,24.2,nublado,6.21363,-75.57433
SEN05,Av. Oriental,Arteria,2025-03-14 04:00:00,8.0,25.5,soleado,6.24758,-75.56557
SEN03,Calle 10,Local,2025-03-14 08:00:00,29.0,20.2,soleado,6.20922,-75.5704
SEN06,Circular 4ta,Local,2025-03-18 00:00:00,11.0,21.7,soleado,6.24407,-75.58529
SEN02,Av. 33,Arteria,2025-03-20 14:00:00,16.0,23.5,nublado,6.21409,-75.57323
SEN01,Av. Regional,Troncal,2025-03-06 06:00:00,41.0,25.0,soleado,6.23087,-75.59083
SEN05,Av. Oriental,Arteria,2025-03-20 22:00:00,16.0,27.3,soleado,6.24738,-75.5658
SEN04,Autopista Norte,Troncal,2025-03-10 20:00:00,14.0,22.3,soleado,6.28728,-75.56486
SEN06,Circular 4ta,Local,2025-03-08 16:00:00,37.0,28.1,soleado,6.24417,-75.58556
SEN03,Calle 10,Local,2025-03-05 16:00:00,38.0,23.1,lluvioso,6.21,-75.57132
SEN05,Av. Oriental,Arteria,2025-03-19 10:00:00,21.0,23.5,soleado,6.24698,-75.56582
SEN03,Calle 10,Local,2025-03-19 18:00:00,35.0,24.4,nublado,6.20859,-75.57149
SEN03,Calle 10,Local,2025-03-12 12:00:00,20.0,25.3,soleado,6.20974,-75.57036
SEN06,Circular 4ta,Local,2025-03-11 14:00:00,20.0,24.7,soleado,6.24452,-75.58465
SEN03,Calle 10,Local,2025-03-11 04:00:00,25.0,19.8,soleado,6.20939,-75.57158
SEN03,Calle 10,Local,2025-03-16 08:00:00,24.0,23.6,lluvioso,6.20928,-75.57165
SEN04,Autopista Norte,Troncal,2025-03-08 12:00:00,8.0,23.4,nublado,6.28657,-75.56476
SEN02,Av. 33,Arteria,2025-03-14 14:00:00,5.0,23.7,soleado,6.21363,-75.57258
SEN01,Av. Regional,Troncal,2025-03-20 20:00:00,14.0,22.3,soleado,6.23072,-75.5916
SEN05,Av. Oriental,Arteria,2025-03-11 14:00:00,15.0,29.5,soleado,6.24787,-75.56588
SEN05,Av. Oriental,Arteria,2025-03-13 02:00:00,17.0,25.3,soleado,6.24655,-75.56478
SEN02,Av. 33,Arteria,2025-03-07 12:00:00,0.0,19.9,nublado,6.21503,-75.57286
SEN03,Calle 10,Local,2025-03-08 16:00:00,41.0,23.1,soleado,6.20859,-75.57106
SEN01,Av. Regional,Troncal,2025-03-15 04:00:00,17.0,25.8,soleado,6.22995,-75.59106
SEN06,Circular 4ta,Local,2025-03-01 18:00:00,37.0,24.3,nublado,6.2455,-75.58405
SEN03,Calle 10,Local,2025-09-03 00:00:00,12.0,23.5,nublado,6.20862,-75.57111
SEN03,Calle 10,Local,2025-03-06 20:00:00,16.0,26.5,soleado,6.20846,-75.57157
SEN04,Autopista Norte,Troncal,2025-03-20 16:00:00,44.0,22.8,nublado,6.28643,-75.56533
SEN02,Av. 33,Arteria,2025-03-12 02:00:00,27.0,24.5,nublado,6.21426,-75.57399
SEN01,Av. Regional,Troncal,2025-03-08 18:00:00,36.0,27.0,soleado,6.23058,-75.5916
SEN03,Calle 10,Local,2025-03-14 02:00:00,18.0,22.9,soleado,6.20899,-75.57126
SEN05,Av. Oriental,Arteria,2025-03-01 04:00:00,16.0,26.3,nublado,6.24731,-75.56419
SEN02,Av. 33,Arteria,2025-03-05 22:00:00,21.0,26.1,soleado,6.21435,-75.57289
SEN04,Autopista Norte,Troncal,2025-03-17 02:00:00,16.0,18.9,soleado,6.28622,-75.56501
SEN03,Calle 10,Local,2025-03-02 02:00:00,11.0,24.7,nublado,6.20864,-75.5701
SEN04,Autopista Norte,Troncal,2025-03-20 20:00:00,12.0,21.1,nublado,6.28559,-75.56485
SEN04,Autopista Norte,Troncal,2025-03-06 02:00:00,20.0,22.9,soleado,6.28715,-75.5645
SEN04,Autopista Norte,Troncal,2025-03-09 22:00:00,20.0,23.3,soleado,6.28615,-75.56403
SEN06,Circular 4ta,Local,2025-03-05 06:00:00,35.0,19.3,soleado,6.24561,-75.58599
SEN01,Av. Regional,Troncal,2025-03-01 08:00:00,42.0,21.2,lluvioso,6.23179,-75.59126
SEN04,Autopista Norte,Troncal,2025-03-04 12:00:00,22.0,25.9,nublado,6.28698,-75.56456
SEN03,Calle 10,Local,2025-03-11 00:00:00,23.0,18.9,nublado,6.2095,-75.57056
SEN03,Calle 10,Local,2025-03-08 00:00:00,8.0,22.8,soleado,6.20997,-75.5712
SEN03,Calle 10,Local,2025-03-01 16:00:00,38.0,23.7,nublado,6.20978,-75.57134
SEN03,Calle 10,Local,2025-03-06 08:00:00,41.0,22.3,lluvioso,6.21014,-75.57068
SEN03,Calle 10,Local,2025-03-12 20:00:00,2.0,16.6,soleado,6.20975,-75.57101
SEN05,Av. Oriental,Arteria,2025-03-01 00:00:00,8.0,21.5,soleado,6.24641,-75.56564
SEN04,Autopista Norte,Troncal,2025-03-14 14:00:00,9.0,20.9,soleado,6.28641,-75.56519
SEN01,Av. Regional,Troncal,2025-03-19 06:00:00,40.0,26.9,lluvioso,6.23078,-75.59041
SEN04,Autopista Norte,Troncal,2025-03-04 16:00:00,35.0,22.4,nublado,6.28568,-75.56584
SEN01,Av. Regional,Troncal,2025-03-12 10:00:00,19.0,26.5,nublado,6.23016,-75.59089
SEN01,Av. Regional,Troncal,2025-03-06 18:00:00,37.0,24.4,soleado,6.23065,-75.59027
SEN05,Av. Oriental,Arteria,2025-03-04 18:00:00,42.0,18.7,nublado,6.24772,-75.56433
SEN05,Av. Oriental,Arteria,2025-03-10 04:00:00,17.0,21.6,soleado,6.24602,-75.56424
SEN03,Calle 10,Local,2025-03-02 10:00:00,21.0,27.3,nublado,6.20963,-75.57054
SEN04,Autopista Norte,Troncal,2025-03-15 04:00:00,19.0,19.6,nublado,6.28559,-75.56571
SEN04,Autopista Norte,Troncal,2025-03-17 18:00:00,33.0,24.8,nublado,6.28624,-75.5649
SEN02,Av. 33,Arteria,2025-03-17 08:00:00,38.0,22.8,nublado,6.21486,-75.57361
SEN03,Calle 10,Local,2025-03-08 02:00:00,11.0,19.1,soleado,6.20863,-75.57067
SEN04,Autopista Norte,Troncal,2025-03-14 10:00:00,18.0,23.1,nublado,6.2868,-75.56536
SEN02,Av. 33,Arteria,2025-03-18 22:00:00,15.0,22.9,lluvioso,6.21531,-75.57259
SEN04,Autopista Norte,Troncal,2025-03-18 18:00:00,33.0,23.4,soleado,6.28593,-75.56547
SEN06,Circular 4ta,Local,2025-03-01 08:00:00,46.0,19.0,soleado,6.24505,-75.58506
SEN03,Calle 10,Local,2025-03-04 00:00:00,15.0,22.7,nublado,6.21013,-75.5703
SEN06,Circular 4ta,Local,2025-03-03 02:00:00,26.0,19.6,soleado,6.24539,-75.58554
SEN05,Av. Oriental,Arteria,2025-03-06 04:00:00,12.0,19.7,soleado,6.24619,-75.56572
SEN06,Circular 4ta,Local,2025-03-11 06:00:00,43.0,20.5,soleado,6.24575,-75.58475
SEN02,Av. 33,Arteria,2025-03-08 04:00:00,15.0,28.1,soleado,6.2139,-75.57243
SEN01,Av. Regional,Troncal,2025-03-06 10:00:00,10.0,24.5,nublado,6.2314,-75.59116
SEN04,Autopista Norte,Troncal,2025-03-09 14:00:00,11.0,22.6,soleado,6.28683,-75.56442
SEN06,Circular 4ta,Local,2025-03-10 04:00:00,10.0,22.1,nublado,6.24411,-75.5853
SEN05,Av. Oriental,Arteria,2025-03-20 10:00:00,17.0,25.0,nublado,6.24662,-75.56401
SEN04,Autopista Norte,Troncal,2025-03-02 06:00:00,36.0,19.6,soleado,6.28637,-75.56426
SEN04,Autopista Norte,Troncal,2025-03-14 06:00:00,42.0,22.8,soleado,6.28738,-75.56524
SEN04,Autopista Norte,Troncal,2025-03-06 20:00:00,10.0,25.7,lluvioso,6.28717,-75.56509
SEN05,Av. Oriental,Arteria,2025-03-07 02:00:00,13.0,21.4,lluvioso,6.24755,-75.56541
SEN06,Circular 4ta,Local,2025-03-01 04:00:00,5.0,20.2,soleado,6.24476,-75.5857
SEN06,Circular 4ta,Local,2025-03-17 22:00:00,14.0,25.7,nublado,6.24424,-75.58536
SEN05,Av. Oriental,Arteria,2025-03-19 22:00:00,0.0,24.9,soleado,6.24603,-75.5644
SEN04,Autopista Norte,Troncal,2025-03-17 22:00:00,18.0,25.1,nublado,6.28662,-75.56445
SEN06,Circular 4ta,Local,2025-03-18 22:00:00,20.0,25.3,soleado,6.24541,-75.58547
SEN06,Circular 4ta,Local,2025-03-04 10:00:00,19.0,17.2,soleado,6.2449,-75.58498
SEN01,Av. Regional,Troncal,2025-03-15 16:00:00,30.0,22.6,nublado,6.23126,-75.59065
SEN04,Autopista Norte,Troncal,2025-03-14 22:00:00,10.0,24.3,nublado,6.28646,-75.56441
SEN06,Circular 4ta,Local,2025-03-11 02:00:00,14.0,27.9,nublado,6.24511,-75.58543
SEN06,Circular 4ta,Local,2025-03-12 16:00:00,39.0,24.5,soleado,6.24416,-75.58554
SEN05,Av. Oriental,Arteria,2025-03-14 02:00:00,5.0,28.2,soleado,6.2475,-75.56441
SEN05,Av. Oriental,Arteria,2025-03-02 00:00:00,24.0,21.7,lluvioso,6.24781,-75.5655
SEN02,Av. 33,Arteria,2025-03-06 16:00:00,19.0,18.6,lluvioso,6.21497,-75.57423
SEN06,Circular 4ta,Local,2025-03-20 04:00:00,13.0,20.6,nublado,6.24592,-75.58448
SEN03,Calle 10,Local,2025-03-06 12:00:00,19.0,20.0,nublado,6.21022,-75.57142
SEN06,Circular 4ta,Local,2025-03-08 14:00:00,23.0,24.6,soleado,6.24417,-75.58474
SEN05,Av. Oriental,Arteria,2025-03-15 12:00:00,22.0,24.6,soleado,6.24751,-75.56421
SEN06,Circular 4ta,Local,2025-03-14 10:00:00,14.0,25.9,soleado,6.24535,-75.58473
SEN05,Av. Oriental,Arteria,2025-03-16 08:00:00,52.0,26.5,soleado,6.24754,-75.56543
SEN05,Av. Oriental,Arteria,2025-03-18 04:00:00,19.0,26.8,soleado,6.24628,-75.56535
SEN02,Av. 33,Arteria,2025-03-13 22:00:00,16.0,23.1,soleado,6.21451,-75.57363
SEN04,Autopista Norte,Troncal,2025-03-13 14:00:00,11.0,26.3,soleado,6.28718,-75.56543
SEN06,Circular 4ta,Local,2025-03-05 08:00:00,38.0,21.3,nublado,6.24448,-75.58498
SEN03,Calle 10,Local,2025-03-03 16:00:00,43.0,25.2,soleado,6.21022,-75.57062
SEN04,Autopista Norte,Troncal,2025-03-08 22:00:00,19.0,23.6,nublado,6.28579,-75.56554
SEN02,Av. 33,Arteria,2025-03-19 00:00:00,19.0,21.4,soleado,6.21533,-75.57337
SEN03,Calle 10,Local,2025-03-18 04:00:00,10.0,28.2,nublado,6.21024,-75.57097
SEN06,Circular 4ta,Local,2025-03-01 00:00:00,16.0,22.9,soleado,6.24479,-75.58536
SEN01,Av. Regional,Troncal,2025-03-20 06:00:00,43.0,22.4,soleado,6.23054,-75.59081
SEN02,Av. 33,Arteria,2025-03-06 02:00:00,19.0,22.4,nublado,6.21526,-75.5726
SEN04,Autopista Norte,Troncal,2025-03-02 04:00:00,24.0,25.1,nublado,6.28595,-75.56414
SEN04,Autopista Norte,Troncal,2025-03-03 16:00:00,46.0,22.2,soleado,6.28693,-75.56443
SEN03,Calle 10,Local,2025-03-16 14:00:00,13.0,15.8,soleado,6.20941,-75.57189
SEN02,Av. 33,Arteria,2025-03-18 12:00:00,18.0,30.6,nublado,6.21385,-75.57335
SEN03,Calle 10,Local,2025-03-11 02:00:00,19.0,23.8,lluvioso,6.20838,-75.57098
SEN01,Av. Regional,Troncal,2025-03-16 10:00:00,15.0,23.4,nublado,6.23175,-75.58979
SEN04,Autopista Norte,Troncal,2025-03-03 10:00:00,21.0,30.3,nublado,6.28617,-75.56549
SEN02,Av. 33,Arteria,2025-03-19 06:00:00,31.0,22.1,nublado,6.21429,-75.5739
SEN04,Autopista Norte,Troncal,2025-03-17 06:00:00,43.0,20.6,soleado,6.28686,-75.56586
SEN02,Av. 33,Arteria,2025-03-20 06:00:00,32.0,26.4,soleado,6.21539,-75.57348
SEN01,Av. Regional,Troncal,2025-03-06 16:00:00,19.0,22.1,nublado,6.23049,-75.59063
SEN02,Av. 33,Arteria,2025-03-14 02:00:00,2.0,24.6,soleado,6.21544,-75.57335
SEN05,Av. Oriental,Arteria,2025-03-15 00:00:00,8.0,23.8,soleado,6.24735,-75.56452
SEN03,Calle 10,Local,2025-03-04 10:00:00,19.0,27.6,lluvioso,6.20874,-75.57001
SEN06,Circular 4ta,Local,2025-03-01 12:00:00,14.0,22.6,soleado,6.24551,-75.58411
SEN01,Av. Regional,Troncal,2025-03-14 20:00:00,7.0,18.6,soleado,6.23016,-75.59135
SEN05,Av. Oriental,Arteria,2025-03-03 12:00:00,12.0,24.3,nublado,6.2464,-75.56574
SEN03,Calle 10,Local,2025-03-15 22:00:00,13.0,26.7,nublado,6.2097,-75.5707
SEN06,Circular 4ta,Local,2025-03-18 08:00:00,38.0,23.1,soleado,6.24543,-75.58596
SEN01,Av. Regional,Troncal,2025-03-02 02:00:00,23.0,19.0,soleado,6.2308,-75.59114
SEN01,Av. Regional,Troncal,2025-03-19 14:00:00,26.0,18.1,nublado,6.23025,-75.5901
SEN03,Calle 10,Local,2025-03-13 16:00:00,32.0,28.0,nublado,6.20834,-75.57198
SEN06,Circular 4ta,Local,2025-03-18 02:00:00,6.0,20.6,lluvioso,6.24447,-75.58435
SEN06,Circular 4ta,Local,2025-03-04 22:00:00,19.0,21.6,soleado,6.24485,-75.58554
SEN06,Circular 4ta,Local,2025-03-06 04:00:00,14.0,18.0,soleado,6.24445,-75.58472
SEN03,Calle 10,Local,2025-03-06 16:00:00,33.0,23.8,nublado,6.20998,-75.57008
SEN01,Av. Regional,Troncal,2025-03-20 00:00:00,15.0,26.0,soleado,6.23016,-75.58993
SEN04,Autopista Norte,Troncal,2025-03-03 00:00:00,18.0,15.8,nublado,6.28692,-75.56476
SEN02,Av. 33,Arteria,2025-03-03 06:00:00,26.0,23.5,soleado,6.21358,-75.57246
SEN04,Autopista Norte,Troncal,2025-03-11 10:00:00,13.0,27.3,soleado,6.2867,-75.56549
SEN04,Autopista Norte,Troncal,2025-03-07 02:00:00,13.0,20.7,lluvioso,6.2859,-75.56508
SEN05,Av. Oriental,Arteria,2025-03-17 02:00:00,16.0,24.6,soleado,6.24624,-75.56454
SEN03,Calle 10,Local,2025-03-18 14:00:00,6.0,20.1,soleado,6.20978,-75.57076
SEN01,Av. Regional,Troncal,2025-03-06 14:00:00,6.0,22.6,soleado,6.2306,-75.59008
SEN05,Av. Oriental,Arteria,2025-03-03 08:00:00,40.0,19.7,soleado,6.24618,-75.56587
SEN01,Av. Regional,Troncal,2025-03-10 16:00:00,40.0,22.1,soleado,6.23032,-75.59055
SEN03,Calle 10,Local,2025-03-07 10:00:00,11.0,18.8,nublado,6.20913,-75.57136
SEN06,Circular 4ta,Local,2025-03-03 18:00:00,50.0,23.5,nublado,6.24453,-75.58453
SEN02,Av. 33,Arteria,2025-03-05 18:00:00,44.0,25.5,nublado,6.21524,-75.57335
SEN06,Circular 4ta,Local,2025-06-03 10:00:00,19.0,20.3,lluvioso,6.24582,-75.58522
SEN01,Av. Regional,Troncal,2025-03-04 22:00:00,18.0,22.1,nublado,6.23013,-75.58982
SEN03,Calle 10,Local,2025-03-19 16:00:00,45.0,19.9,nublado,6.21014,-75.57084
SEN02,Av. 33,Arteria,2025-03-03 00:00:00,13.0,23.1,nublado,6.21521,-75.57276
SEN04,Autopista Norte,Troncal,2025-03-13 20:00:00,8.0,21.0,nublado,6.28693,-75.56444
SEN02,Av. 33,Arteria,2025-03-18 20:00:00,3.0,24.2,nublado,6.21525,-75.57422
SEN02,Av. 33,Arteria,2025-03-17 04:00:00,13.0,25.9,nublado,6.21483,-75.57428
SEN03,Calle 10,Local,2025-03-11 10:00:00,17.0,21.5,soleado,6.20983,-75.57036
SEN03,Calle 10,Local,2025-03-13 22:00:00,7.0,21.3,soleado,6.20889,-75.57172
SEN03,Calle 10,Local,2025-03-17 14:00:00,19.0,23.5,soleado,6.21012,-75.57147
SEN05,Av. Oriental,Arteria,2025-03-10 08:00:00,30.0,25.3,soleado,6.24692,-75.56574
SEN04,Autopista Norte,Troncal,2025-03-02 22:00:00,20.0,16.8,lluvioso,6.28664,-75.56561
SEN02,Av. 33,Arteria,2025-03-15 16:00:00,32.0,23.1,soleado,6.21454,-75.57405
SEN01,Av. Regional,Troncal,2025-03-17 20:00:00,23.0,18.7,nublado,6.23102,-75.59129
